pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type
controlled_parent_000059,clintox_tox,clintox_tox_000504,parent_1x:59,C[C@@H]([NH2+]CCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000060,clintox_tox,clintox_tox_000509,parent_1x:60,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000061,clintox_tox,clintox_tox_000510,parent_1x:61,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000062,clintox_tox,clintox_tox_000514,parent_1x:62,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-],C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000063,clintox_tox,clintox_tox_000601,parent_1x:63,C[NH+](CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000064,clintox_tox,clintox_tox_000616,parent_1x:64,C[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000065,clintox_tox,clintox_tox_000629,parent_1x:65,C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000066,clintox_tox,clintox_tox_000667,parent_1x:66,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-],CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000067,clintox_tox,clintox_tox_000689,parent_1x:67,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CC[NH+]1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000068,clintox_tox,clintox_tox_000720,parent_1x:68,CC(C)[NH2+]CC(O)COc1cccc2[nH]ccc12,CC(C)NCC(O)COc1cccc2[nH]ccc12,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000069,clintox_tox,clintox_tox_000730,parent_1x:69,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000070,clintox_tox,clintox_tox_000772,parent_1x:70,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000071,clintox_tox,clintox_tox_000780,parent_1x:71,CC(Cc1ccc2c(c1)OCO2)[NH2+]CC(O)c1ccc(O)c(O)c1,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000072,clintox_tox,clintox_tox_000781,parent_1x:72,CC(Cc1ccccc1)[NH+](C)Cc1ccccc1,CC(Cc1ccccc1)N(C)Cc1ccccc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000073,clintox_tox,clintox_tox_000801,parent_1x:73,COc1cc(C(C)=O)ccc1OCCC[NH+]1CCC(c2noc3cc(F)ccc23)CC1,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000074,clintox_tox,clintox_tox_000853,parent_1x:74,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000075,clintox_tox,clintox_tox_000855,parent_1x:75,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000076,clintox_tox,clintox_tox_000856,parent_1x:76,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000077,clintox_tox,clintox_tox_000973,parent_1x:77,Cc1cc(C2CCCCC2)n([O-])c(=O)c1,Cc1cc(C2CCCCC2)n(O)c(=O)c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000078,clintox_tox,clintox_tox_000994,parent_1x:78,Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000079,clintox_tox,clintox_tox_001039,parent_1x:79,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000080,clintox_tox,clintox_tox_001097,parent_1x:80,CC[NH2+][C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000081,clintox_tox,clintox_tox_001098,parent_1x:81,CC1=C(CC(=O)[O-])c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000082,clintox_tox,clintox_tox_001151,parent_1x:82,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000083,clintox_tox,clintox_tox_001174,parent_1x:83,C=CC[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000084,clintox_tox,clintox_tox_001222,parent_1x:84,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000085,clintox_tox,clintox_tox_001268,parent_1x:85,CCCCOc1ccc(OCCC[NH+]2CCOCC2)cc1,CCCCOc1ccc(OCCCN2CCOCC2)cc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000086,clintox_tox,clintox_tox_001304,parent_1x:86,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000087,clintox_tox,clintox_tox_001358,parent_1x:87,CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000088,clintox_tox,clintox_tox_001382,parent_1x:88,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000089,clintox_tox,clintox_tox_001385,parent_1x:89,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000090,clintox_tox,clintox_tox_001414,parent_1x:90,CNS(=O)(=O)Cc1ccc2[nH]cc(CC[NH+](C)C)c2c1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000091,clintox_tox,clintox_tox_001419,parent_1x:91,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000092,clintox_tox,clintox_tox_001425,parent_1x:92,COC(=O)[C@H](c1ccccc1)[C@H]1CCCC[NH2+]1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000093,clintox_tox,clintox_tox_001427,parent_1x:93,COC(=O)C(c1ccccc1)C1CCCC[NH2+]1,COC(=O)C(c1ccccc1)C1CCCCN1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000094,clintox_tox,clintox_tox_001456,parent_1x:94,C=C[C@H]1C[NH+]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000095,clintox_tox,clintox_tox_001466,parent_1x:95,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000096,clintox_fda,clintox_fda_000105,parent_1x:96,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I)Nc1c(I)cc(I)c(C(=O)[O-])c1I,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000097,clintox_fda,clintox_fda_000142,parent_1x:97,Clc1cccc(Cl)c1NC1=[NH+]CCN1,Clc1cccc(Cl)c1NC1=NCCN1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000098,clintox_fda,clintox_fda_000243,parent_1x:98,[NH3+]Cc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3CC(=O)[O-])CS[C@H]12,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000099,clintox_fda,clintox_fda_000272,parent_1x:99,N#CC(CC[NH+]1CCC(C(=O)[O-])(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000100,clintox_fda,clintox_fda_000504,parent_1x:100,C[C@@H]([NH2+]CCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000101,clintox_fda,clintox_fda_000509,parent_1x:101,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000102,clintox_fda,clintox_fda_000510,parent_1x:102,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000103,clintox_fda,clintox_fda_000514,parent_1x:103,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-],C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000104,clintox_fda,clintox_fda_000601,parent_1x:104,C[NH+](CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000105,clintox_fda,clintox_fda_000616,parent_1x:105,C[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000106,clintox_fda,clintox_fda_000629,parent_1x:106,C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000107,clintox_fda,clintox_fda_000667,parent_1x:107,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-],CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000108,clintox_fda,clintox_fda_000689,parent_1x:108,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CC[NH+]1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000109,clintox_fda,clintox_fda_000720,parent_1x:109,CC(C)[NH2+]CC(O)COc1cccc2[nH]ccc12,CC(C)NCC(O)COc1cccc2[nH]ccc12,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000110,clintox_fda,clintox_fda_000730,parent_1x:110,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000111,clintox_fda,clintox_fda_000772,parent_1x:111,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000112,clintox_fda,clintox_fda_000780,parent_1x:112,CC(Cc1ccc2c(c1)OCO2)[NH2+]CC(O)c1ccc(O)c(O)c1,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000113,clintox_fda,clintox_fda_000781,parent_1x:113,CC(Cc1ccccc1)[NH+](C)Cc1ccccc1,CC(Cc1ccccc1)N(C)Cc1ccccc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000114,clintox_fda,clintox_fda_000801,parent_1x:114,COc1cc(C(C)=O)ccc1OCCC[NH+]1CCC(c2noc3cc(F)ccc23)CC1,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000115,clintox_fda,clintox_fda_000853,parent_1x:115,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000116,clintox_fda,clintox_fda_000855,parent_1x:116,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000117,clintox_fda,clintox_fda_000856,parent_1x:117,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000118,clintox_fda,clintox_fda_000973,parent_1x:118,Cc1cc(C2CCCCC2)n([O-])c(=O)c1,Cc1cc(C2CCCCC2)n(O)c(=O)c1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000119,clintox_fda,clintox_fda_000994,parent_1x:119,Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000120,clintox_fda,clintox_fda_001039,parent_1x:120,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000121,clintox_fda,clintox_fda_001097,parent_1x:121,CC[NH2+][C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000122,clintox_fda,clintox_fda_001098,parent_1x:122,CC1=C(CC(=O)[O-])c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000123,clintox_fda,clintox_fda_001151,parent_1x:123,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
controlled_parent_000124,clintox_fda,clintox_fda_001174,parent_1x:124,C=CC[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,parent,1,artifacts/phase0_tf_confirm_top_len158_extra/manifests/parent_1x.jsonl,self_rerun_controlled_injection,positive_controlled_relation
