pair_id,task,query_id,target_id,query_smiles,target_smiles,gold_relation,binary_label,gold_source,source_type,hard_negative_type,pred_relation,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
chembl_exact_self_000073,chembl36_registry,95,95,CN1CCC[C@H]1CN1CCN(Cc2ccncc2)CC1,CN1CCC[C@H]1CN1CCN(Cc2ccncc2)CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000074,chembl36_registry,96,96,CN1CCC[C@H]1CN1CCN(Cc2cccnc2)CC1,CN1CCC[C@H]1CN1CCN(Cc2cccnc2)CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000075,chembl36_registry,97,97,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000076,chembl36_registry,98,98,COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000077,chembl36_registry,99,99,COc1cc2nc(N3CCN(C(=O)C4OC4c4ccccc4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4OC4c4ccccc4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000078,chembl36_registry,100,100,COc1cc2nc(N3CCN(C(=O)/C=C/C(=O)c4ccccc4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)/C=C/C(=O)c4ccccc4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000079,chembl36_registry,101,101,COc1cc2nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000080,chembl36_registry,102,102,COc1cc2nc(N3CCN(/C(S)=N/c4ccc(N=[N+]=[N-])cc4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(/C(S)=N/c4ccc(N=[N+]=[N-])cc4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000081,chembl36_registry,103,103,COc1cc2nc(N3CCN(C(=O)c4cccc(CCl)c4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)c4cccc(CCl)c4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000082,chembl36_registry,104,104,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000083,chembl36_registry,105,105,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(NC(=O)CBr)cc4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(NC(=O)CBr)cc4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000084,chembl36_registry,106,106,O=c1oc2c(O)c(O)ccc2c2ccc(O)cc12,O=c1oc2c(O)c(O)ccc2c2ccc(O)cc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000085,chembl36_registry,107,107,O=c1oc2ccccc2c2ccccc12,O=c1oc2ccccc2c2ccccc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000086,chembl36_registry,108,108,O=c1oc2c(O)c(O)ccc2c2ccccc12,O=c1oc2c(O)c(O)ccc2c2ccccc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000087,chembl36_registry,109,109,O=c1oc2ccccc2c2cc(O)c(O)cc12,O=c1oc2ccccc2c2cc(O)c(O)cc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000088,chembl36_registry,110,110,O=c1oc2cc(O)c(O)cc2c2cc(O)c(O)cc12,O=c1oc2cc(O)c(O)cc2c2cc(O)c(O)cc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000089,chembl36_registry,112,112,COc1cc2nc(N3CCN(C(=O)COc4ccccc4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)COc4ccccc4)CC3)nc(N)c2cc1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000090,chembl36_registry,114,114,C=C(C=O)C[C@H]1C[C@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@]6(C)O[C@]7(C)CC[C@@H]8O[C@@H]9C[C@]%10(C)O[C@@H]%11C(C)=CC(=O)O[C@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)C/C=C\[C@H]4O[C@H]3C[C@H]2O1,C=C(C=O)C[C@H]1C[C@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@]6(C)O[C@]7(C)CC[C@@H]8O[C@@H]9C[C@]%10(C)O[C@@H]%11C(C)=CC(=O)O[C@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)C/C=C\[C@H]4O[C@H]3C[C@H]2O1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000091,chembl36_registry,115,115,CN1CCC[C@H]1c1cccnc1,CN1CCC[C@H]1c1cccnc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000092,chembl36_registry,116,116,c1cncc([C@@H]2CCCN2)c1,c1cncc([C@@H]2CCCN2)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000093,chembl36_registry,117,117,CCC(C)(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCC(C)(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000094,chembl36_registry,118,118,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)CC(C)C)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)CC(C)C)C2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000095,chembl36_registry,119,119,CCCC(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCC(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000096,chembl36_registry,120,120,O=C(C1CCCCN1)N1CCN(Cc2cccnc2)CC1,O=C(C1CCCCN1)N1CCN(Cc2cccnc2)CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000097,chembl36_registry,121,121,c1cncc(CN2CCN(C[C@@H]3CCCN3)CC2)c1,c1cncc(CN2CCN(C[C@@H]3CCCN3)CC2)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000098,chembl36_registry,122,122,c1cc(CN2CCN(C[C@@H]3CCCN3)CC2)ccn1,c1cc(CN2CCN(C[C@@H]3CCCN3)CC2)ccn1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000099,chembl36_registry,123,123,O=c1oc2c(O)c(O)ccc2c2cc(F)ccc12,O=c1oc2c(O)c(O)ccc2c2cc(F)ccc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000100,chembl36_registry,124,124,O=c1oc2c(Cl)c(Cl)ccc2c2cc(O)c(O)cc12,O=c1oc2c(Cl)c(Cl)ccc2c2cc(O)c(O)cc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000101,chembl36_registry,125,125,Cc1cc(O)c(O)c2oc(=O)c3ccc(F)cc3c12,Cc1cc(O)c(O)c2oc(=O)c3ccc(F)cc3c12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000102,chembl36_registry,126,126,ONC1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,ONC1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000103,chembl36_registry,127,127,O=C1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,O=C1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000104,chembl36_registry,128,128,O=c1oc2c(F)c(F)ccc2c2cc(O)c(O)cc12,O=c1oc2c(F)c(F)ccc2c2cc(O)c(O)cc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000105,chembl36_registry,129,129,O=c1oc2cc(O)c(O)cc2c2cc(F)ccc12,O=c1oc2cc(O)c(O)cc2c2cc(F)ccc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000106,chembl36_registry,130,130,C[C@]12CCC3C(CC=C4C[C@@H](O)[C@H]5COC[C@]43C5)C1CC[C@@H]2OC1CC1,C[C@]12CCC3C(CC=C4C[C@@H](O)[C@H]5COC[C@]43C5)C1CC[C@@H]2OC1CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000107,chembl36_registry,131,131,C[C@]12CCC(=O)C=C1C(=O)CC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,C[C@]12CCC(=O)C=C1C(=O)CC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000108,chembl36_registry,132,132,O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12,O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000109,chembl36_registry,133,133,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCC(C)(C)C)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCC(C)(C)C)C2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000110,chembl36_registry,134,134,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)(C)C)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)(C)C)C2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000111,chembl36_registry,135,135,CCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000112,chembl36_registry,136,136,CCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000113,chembl36_registry,138,138,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(C)=O)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(C)=O)C2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000114,chembl36_registry,139,139,CCCCCCCCNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCCCCCCNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000115,chembl36_registry,140,140,CCCCCCCCCCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCCCCCCCCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000116,chembl36_registry,141,141,Cn1c(CC(=O)O)cc(CO)c1C(=O)c1ccc(Cl)cc1,Cn1c(CC(=O)O)cc(CO)c1C(=O)c1ccc(Cl)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000117,chembl36_registry,142,142,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(Cl)cc3)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(Cl)cc3)C2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000118,chembl36_registry,143,143,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(F)cc3)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(F)cc3)C2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000119,chembl36_registry,144,144,C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000120,chembl36_registry,145,145,CC1(C)C2=CCC3C(CC[C@@]4(C)C3CC[C@@H]4OC3CC3)[C@@]2(C)CC[C@@H]1O,CC1(C)C2=CCC3C(CC[C@@]4(C)C3CC[C@@H]4OC3CC3)[C@@]2(C)CC[C@@H]1O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000121,chembl36_registry,146,146,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000122,chembl36_registry,147,147,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000123,chembl36_registry,148,148,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000124,chembl36_registry,149,149,Cc1cc(O)c(O)c2oc(=O)c3cc(O)c(O)cc3c12,Cc1cc(O)c(O)c2oc(=O)c3cc(O)c(O)cc3c12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000125,chembl36_registry,150,150,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)C3CCCCC3)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)C3CCCCC3)C2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000126,chembl36_registry,151,151,CCC(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCC(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000127,chembl36_registry,152,152,CC(=O)/C=C/CC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S(=O)(=O)[C@@H]12,CC(=O)/C=C/CC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S(=O)(=O)[C@@H]12,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000128,chembl36_registry,153,153,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000129,chembl36_registry,154,154,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000130,chembl36_registry,155,155,COCCc1ccc(OCC(O)CN(CC(O)COc2ccc(CCOC)cc2)C(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc2ccc(CCOC)cc2)CC(O)COc2ccc(CCOC)cc2)cc1,COCCc1ccc(OCC(O)CN(CC(O)COc2ccc(CCOC)cc2)C(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc2ccc(CCOC)cc2)CC(O)COc2ccc(CCOC)cc2)cc1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000131,chembl36_registry,156,156,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N[C@@H](CCCCN)C(=O)O,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N[C@@H](CCCCN)C(=O)O,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000132,chembl36_registry,157,157,CCCCCN(CCCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCCCN(CCCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000133,chembl36_registry,158,158,CCCCN(CCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCCN(CCCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000134,chembl36_registry,159,159,CCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000135,chembl36_registry,160,160,CCCN(CCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCN(CCC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000136,chembl36_registry,161,161,CCN(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCN(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000137,chembl36_registry,162,162,COc1cc(NC(=O)OCC2CN(C(=O)c3cc(OC)c(OC)c(OC)c3)CCN2C(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,COc1cc(NC(=O)OCC2CN(C(=O)c3cc(OC)c(OC)c(OC)c3)CCN2C(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000138,chembl36_registry,163,163,CCC(CC)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCC(CC)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000139,chembl36_registry,164,164,CCC(C)CNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCC(C)CNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
chembl_exact_self_000140,chembl36_registry,165,165,CCCCC(CC)CNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CCCCC(CC)CNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,exact,1,ChEMBL36 standard_inchi_key self-identity,external_registry_identity_sanity_check,positive_exact_identity,exact,True,True,True,True,True
